advertiser_id,campaign_id,country,day,payout.actual_adv_usd,clicks,imps,pixel.type.ftd,pixel.type.reg_finished,pixel.type.deposit,pixel.type.login,pcc_amount,pvc_amount,CPL,CPA
1252,6688,EC,2025-02-09,166.49,328,105834,19,49,60,4010,784,19661,3.4,8.76
1252,6688,EC,2025-02-10,261.13,516,179281,13,37,39,3645,839,19933,7.06,20.09
1252,6688,EC,2025-02-11,243.1,489,180419,37,65,99,5237,1089,27854,3.74,6.57
1252,6688,EC,2025-02-12,254.9,561,176967,36,72,79,5008,1102,28478,3.54,7.08
1252,6688,EC,2025-02-13,230.48,456,191835,19,53,64,5480,1163,30179,4.35,12.13
1252,6688,EC,2025-02-14,221.52,516,173396,21,48,69,5373,1057,29230,4.62,10.55
1252,6688,EC,2025-02-15,196.81,597,146461,26,70,106,5202,1200,29262,2.81,7.57
1252,6688,EC,2025-02-16,179.86,491,154037,30,73,69,5051,1130,28878,2.46,6.0
1252,6688,EC,2025-02-17,208.66,477,161857,31,77,68,4870,1024,26595,2.71,6.73
1252,6688,EC,2025-02-18,174.37,557,132369,41,76,110,5800,1268,31863,2.29,4.25
1252,6688,EC,2025-02-19,207.41,477,156003,37,109,138,6538,1293,35098,1.9,5.61
1252,6688,EC,2025-02-20,203.43,480,159376,22,75,83,5607,948,32093,2.71,9.25
1252,6688,EC,2025-02-21,209.62,386,182340,20,53,57,4778,874,25610,3.96,10.48
1252,6688,EC,2025-02-22,169.51,360,139916,39,79,111,5556,817,29259,2.15,4.35
1252,6688,EC,2025-02-23,274.05,648,165913,34,83,83,5413,1088,30434,3.3,8.06
1252,6688,EC,2025-02-24,186.64,484,142065,25,51,48,4831,889,24999,3.66,7.47
1252,6688,EC,2025-02-25,196.91,421,143661,40,69,115,6074,1081,30065,2.85,4.92
1252,6688,EC,2025-02-26,257.76,467,189448,45,71,117,4995,955,26370,3.63,5.73
1252,6688,EC,2025-02-27,420.07,802,384943,23,66,62,2503,1158,12581,6.36,18.26
1252,6688,EC,2025-02-28,155.51,304,101502,26,50,79,1805,500,9755,3.11,5.98
1252,6688,EC,2025-03-01,220.55,614,171717,31,65,102,2163,1089,17377,3.39,7.11
1252,6688,EC,2025-03-02,233.52,592,187301,18,55,51,1978,905,17251,4.25,12.97
1252,6688,EC,2025-03-03,256.12,592,186582,16,38,31,1702,1006,16473,6.74,16.01
1252,6688,EC,2025-03-04,208.64,565,181295,46,60,100,2995,844,21579,3.48,4.54
1252,6688,EC,2025-03-05,244.27,496,244550,36,57,107,3321,779,21899,4.29,6.79
1252,6688,EC,2025-03-06,218.84,329,214511,25,44,75,2608,743,18770,4.97,8.75
1252,6688,EC,2025-03-07,229.24,444,203579,19,31,38,2327,591,14964,7.39,12.07
1252,6688,EC,2025-03-08,252.12,395,212046,1,38,2,2910,654,19218,6.63,252.12
1252,6688,EC,2025-03-09,240.73,381,229586,38,32,122,2672,584,17607,7.52,6.34
1252,6688,EC,2025-03-10,232.0,407,216511,14,23,46,2708,718,15340,10.09,16.57
1252,6688,EC,2025-03-11,247.88,401,261581,38,60,111,3574,638,22031,4.13,6.52
1252,6688,EC,2025-03-12,484.72,737,392575,39,63,120,3780,1027,24184,7.69,12.43
1252,6688,EC,2025-03-13,389.49,598,334682,25,50,67,3200,1019,22181,7.79,15.58
1252,6688,EC,2025-03-14,247.63,672,263615,12,27,41,2640,810,15942,9.17,20.64
1252,6688,EC,2025-03-15,264.91,606,223569,24,26,72,2554,842,16827,10.19,11.04
1252,6688,EC,2025-03-16,367.95,665,283160,14,45,58,2614,810,17798,8.18,26.28
1252,6688,EC,2025-03-17,256.06,538,257424,12,42,41,2359,698,15280,6.1,21.34
1252,6688,EC,2025-03-18,161.65,364,159103,20,38,36,2207,476,13954,4.25,8.08
1252,6688,EC,2025-03-19,135.91,172,142405,18,46,54,2120,388,11469,2.95,7.55
1252,6688,EC,2025-03-20,181.57,305,159614,51,56,138,3249,569,18805,3.24,3.56
1252,6688,EC,2025-03-21,663.71,692,428963,44,136,98,4510,1056,30496,4.88,15.08
1252,6688,EC,2025-03-22,175.9,358,164098,11,43,39,2143,502,14784,4.09,15.99
1252,6688,EC,2025-03-23,244.93,518,154124,15,20,49,2218,583,16032,12.25,16.33
1252,6688,EC,2025-03-24,364.75,570,314962,13,40,38,2132,728,13650,9.12,28.06
1252,6688,EC,2025-03-25,844.35,1074,539461,73,134,175,4032,1213,26581,6.3,11.57
1252,6688,EC,2025-03-26,0.0,0,0,8,44,42,1845,207,12052,0.0,0.0
1252,6688,EC,2025-03-27,0.0,0,0,12,19,38,956,94,4807,0.0,0.0
1252,6688,EC,2025-03-28,0.0,0,0,6,7,33,580,90,3481,0.0,0.0
1252,6688,EC,2025-03-29,0.0,0,0,5,9,27,468,125,3166,0.0,0.0
1252,6688,EC,2025-03-30,0.0,0,0,5,10,19,323,76,2113,0.0,0.0
1252,6688,EC,2025-03-31,0.0,0,0,9,5,21,190,55,1083,0.0,0.0
1252,6688,EC,2025-04-01,178.76,237,89300,12,10,42,803,286,6092,17.88,14.9
1252,6688,EC,2025-04-02,250.24,348,160597,12,16,41,1661,437,11101,15.64,20.85
1252,6688,EC,2025-04-03,268.37,325,165800,8,18,40,2058,420,12687,14.91,33.55
1252,6688,EC,2025-04-04,279.09,341,172788,6,5,23,1883,406,11929,55.82,46.51
1252,6688,EC,2025-04-05,291.98,330,170019,9,32,43,2310,488,15076,9.12,32.44
1252,6688,EC,2025-04-06,314.79,354,187621,8,30,26,2223,475,14751,10.49,39.35
1252,6688,EC,2025-04-07,277.73,303,176369,10,30,25,1963,454,13812,9.26,27.77
1252,6688,EC,2025-04-08,852.27,808,570908,7,56,26,4090,942,26043,15.22,121.75
1252,6688,EC,2025-04-09,2412.13,1396,1156546,32,70,140,4091,1336,30071,34.46,75.38
1252,6688,EC,2025-04-10,2140.17,1072,959247,22,42,73,3753,1175,21661,50.96,97.28
1252,6688,EC,2025-04-11,0.0,0,0,14,29,30,2124,249,9714,0.0,0.0
1252,6688,EC,2025-04-12,0.0,0,0,13,27,44,1478,187,7416,0.0,0.0
1252,6688,EC,2025-04-13,0.0,0,0,11,19,31,865,116,4926,0.0,0.0
1252,6688,EC,2025-04-14,132.96,199,68934,15,22,41,960,328,5346,6.04,8.86
1252,6688,EC,2025-04-15,272.09,231,150367,17,39,52,1947,332,10480,6.98,16.01
1252,6688,EC,2025-04-16,2040.44,8095,805384,28,64,76,2990,6554,19065,31.88,72.87
1252,6688,EC,2025-04-17,127.57,269,150963,6,21,43,2370,517,11578,6.07,21.26
1252,6688,EC,2025-04-18,166.55,371,139646,12,34,39,2106,446,11504,4.9,13.88
1252,6688,EC,2025-04-19,146.41,254,163937,15,29,46,2623,484,14925,5.05,9.76
1252,6688,EC,2025-04-20,126.84,315,140831,15,31,38,2407,490,14359,4.09,8.46
1252,6688,EC,2025-04-21,43.77,54,43731,9,25,26,1989,181,9090,1.75,4.86
1252,6688,EC,2025-04-22,0.0,0,0,22,34,73,2031,139,9766,0.0,0.0
1252,6688,EC,2025-04-23,0.0,0,0,14,16,35,989,143,6486,0.0,0.0
1252,6688,EC,2025-04-24,0.0,0,0,9,15,25,569,133,3834,0.0,0.0
1252,6688,EC,2025-04-25,0.0,0,0,4,12,13,307,91,2038,0.0,0.0
1252,6688,EC,2025-04-26,0.0,0,0,5,12,41,396,155,2102,0.0,0.0
1252,6688,EC,2025-04-27,0.0,0,0,8,6,19,117,91,696,0.0,0.0
1252,6688,EC,2025-04-28,0.0,0,0,0,1,4,15,64,25,0.0,
1252,6688,EC,2025-04-29,0.0,0,0,7,3,27,9,88,31,0.0,0.0
1252,6688,EC,2025-04-30,0.0,0,0,7,2,28,11,50,37,0.0,0.0
1252,6688,EC,2025-05-01,0.0,0,0,5,1,15,14,65,17,0.0,0.0
1252,6688,EC,2025-05-02,0.0,0,0,2,0,6,6,51,8,,0.0
1252,6688,EC,2025-05-03,0.0,0,0,3,1,10,4,43,13,0.0,0.0
1252,6688,EC,2025-05-04,0.0,0,0,1,0,11,8,47,12,,0.0
1252,6688,EC,2025-05-05,0.0,0,0,2,1,6,3,36,8,0.0,0.0
1252,6688,EC,2025-05-06,0.0,0,0,3,1,19,8,63,21,0.0,0.0
1252,6688,EC,2025-05-07,0.0,0,0,4,0,11,6,56,11,,0.0
1252,6688,EC,2025-05-08,0.0,0,0,3,2,10,7,68,10,0.0,0.0
1252,6688,EC,2025-05-09,0.0,0,0,1,0,4,2,26,5,,0.0
1252,6688,EC,2025-05-10,0.0,0,0,1,0,2,2,24,3,,0.0
1252,6688,EC,2025-05-11,0.0,0,0,0,0,1,1,23,1,,
1252,6688,EC,2025-05-12,0.0,0,0,2,0,3,1,19,5,,0.0
1252,6688,EC,2025-05-13,0.0,0,0,1,0,4,3,17,5,,0.0
1252,6688,EC,2025-05-14,0.0,0,0,3,0,6,3,34,9,,0.0
1252,6688,EC,2025-05-15,0.0,0,0,0,0,7,0,6,7,,
1252,6688,EC,2025-05-16,0.0,0,0,0,1,1,0,8,1,0.0,
1252,6688,EC,2025-05-17,0.0,0,0,1,0,1,1,2,2,,0.0
1252,6688,EC,2025-05-18,0.0,0,0,1,0,1,0,5,2,,0.0
1252,6688,EC,2025-05-20,0.0,0,0,0,0,1,0,0,1,,
1252,7521,EC,2025-05-01,83.23,174,79347,0,1,0,49,224,693,83.23,inf
1252,7521,EC,2025-05-02,140.41,433,146075,0,3,1,446,507,3039,46.8,inf
1252,7521,EC,2025-05-03,195.24,423,196634,0,5,2,692,465,4950,39.05,inf
1252,7521,EC,2025-05-04,216.54,324,192615,2,16,8,905,357,6617,13.53,108.27
1252,7521,EC,2025-05-05,157.57,320,134669,2,6,7,921,366,6372,26.26,78.78
1252,7521,EC,2025-05-06,164.58,223,162061,4,40,19,1958,304,11204,4.11,41.14
1252,7521,EC,2025-05-07,152.6,243,144557,4,46,17,1697,342,11128,3.32,38.15
1252,7521,EC,2025-05-08,141.52,301,151132,12,35,31,1742,281,10475,4.04,11.79
1252,7521,EC,2025-05-09,223.17,274,159811,8,24,23,1251,315,8877,9.3,27.9
1252,7521,EC,2025-05-10,199.6,227,156837,7,20,14,1257,328,8159,9.98,28.51
1252,7521,EC,2025-05-11,198.33,247,180746,9,32,24,1587,331,10479,6.2,22.04
1252,7521,EC,2025-05-12,194.08,331,169909,6,16,15,1181,335,7742,12.13,32.35
1252,7521,EC,2025-05-13,214.03,274,196976,11,24,30,1605,367,9178,8.92,19.46
1252,7521,EC,2025-05-14,158.74,288,148752,13,30,42,1967,286,11073,5.29,12.21
1252,7521,EC,2025-05-15,144.61,198,145437,17,35,57,2050,321,12748,4.13,8.51
1252,7521,EC,2025-05-16,182.98,209,163395,5,26,22,1439,277,9517,7.04,36.6
1252,7521,EC,2025-05-17,231.45,360,154292,14,33,39,1585,319,9826,7.01,16.53
1252,7521,EC,2025-05-18,131.55,237,141769,10,50,35,1559,397,12034,2.63,13.16
1252,7521,EC,2025-05-19,199.84,218,167077,8,24,18,1033,251,7304,8.33,24.98
1252,7521,EC,2025-05-20,166.97,285,151269,9,17,23,1211,349,7899,9.82,18.55
1252,7521,EC,2025-05-21,229.73,353,171625,10,23,27,1652,313,9433,9.99,22.97
1252,7521,EC,2025-05-22,130.45,296,122478,6,13,16,1448,302,7824,10.03,21.74
1252,7521,EC,2025-05-23,188.11,294,151043,3,16,15,1466,291,8467,11.76,62.7
1252,7521,EC,2025-05-24,182.96,261,135310,4,25,16,1328,332,9061,7.32,45.74
1252,7521,EC,2025-05-25,208.55,285,151457,6,19,26,1216,317,8527,10.98,34.76
1252,7521,EC,2025-05-26,301.11,229,161589,8,15,11,928,293,6540,20.07,37.64
1252,7521,EC,2025-05-27,130.68,334,121638,12,17,31,1478,297,7972,7.69,10.89
1252,7521,EC,2025-05-28,307.65,377,278413,7,25,25,1479,418,9611,12.31,43.95
1252,7521,EC,2025-05-29,264.94,471,233724,4,22,21,1314,439,7603,12.04,66.24
1252,7521,EC,2025-05-30,313.69,340,259658,5,26,12,1232,429,7042,12.06,62.74
1252,7521,EC,2025-05-31,365.56,377,307157,33,90,69,2566,443,14033,4.06,11.08
1252,7521,EC,2025-06-01,144.53,185,125664,3,20,13,1094,243,7645,7.23,48.18
1252,7521,EC,2025-06-02,204.05,449,195650,6,10,11,850,719,5569,20.4,34.01
1252,7521,EC,2025-06-03,188.93,492,217681,6,14,14,1059,591,6605,13.5,31.49
1252,7521,EC,2025-06-04,283.64,447,238220,10,40,24,1610,503,8524,7.09,28.36
1252,7521,EC,2025-06-05,263.8,418,234224,24,95,75,2997,589,16181,2.78,10.99
1252,7521,EC,2025-06-06,234.45,423,240256,8,33,25,1724,522,11005,7.1,29.31
1252,7521,EC,2025-06-07,255.85,366,239967,6,23,15,1391,566,8984,11.12,42.64
1252,7521,EC,2025-06-08,259.17,402,244177,10,50,42,2149,479,12787,5.18,25.92
1252,7521,EC,2025-06-09,218.82,370,220041,13,32,24,1356,520,9694,6.84,16.83
1252,7521,EC,2025-06-10,295.17,402,248185,36,98,71,3124,566,17075,3.01,8.2
1252,7521,EC,2025-06-11,286.81,497,252713,10,65,24,2041,556,14053,4.41,28.68
1252,7521,EC,2025-06-12,297.19,334,222734,5,23,25,1699,492,9833,12.92,59.44
1252,7521,EC,2025-06-13,252.65,326,233371,6,27,15,1377,463,8112,9.36,42.11
1252,7521,EC,2025-06-14,232.65,403,220010,9,27,31,2044,600,11928,8.62,25.85
1252,7521,EC,2025-06-15,244.09,485,226846,8,26,30,1757,527,11606,9.39,30.51
1252,7521,EC,2025-06-16,230.06,426,193799,5,30,15,1790,498,10950,7.67,46.01
1252,7521,EC,2025-06-17,247.7,352,208225,11,27,30,1530,416,10745,9.17,22.52
1252,7521,EC,2025-06-18,211.76,263,198052,6,28,20,1999,436,11623,7.56,35.29
1252,7521,EC,2025-06-19,252.41,330,202085,11,29,35,2795,522,16925,8.7,22.95
1252,7521,EC,2025-06-20,276.55,325,211615,8,29,32,2725,512,13181,9.54,34.57
1252,7521,EC,2025-06-21,327.07,320,215608,3,23,23,2450,490,12865,14.22,109.02
1252,7521,EC,2025-06-22,273.8,390,216738,9,40,19,2193,570,12199,6.85,30.42
1252,7521,EC,2025-06-23,251.81,389,223434,13,36,34,2272,447,12092,6.99,19.37
1252,7521,EC,2025-06-24,200.72,294,176223,13,37,27,2201,459,12490,5.42,15.44
1252,7521,EC,2025-06-25,234.47,241,202903,8,29,27,2159,475,11848,8.09,29.31
1252,7521,EC,2025-06-26,437.95,261,353383,7,34,20,2330,484,13313,12.88,62.56
1252,7521,EC,2025-06-27,452.17,186,345628,1,29,14,1958,495,11008,15.59,452.17
1252,7521,EC,2025-06-28,476.24,174,340679,8,54,38,3421,614,17922,8.82,59.53
1252,7521,EC,2025-06-29,530.16,286,345695,10,56,34,2902,593,18171,9.47,53.02
1252,7521,EC,2025-06-30,689.72,354,475188,10,35,23,2732,666,14699,19.71,68.97
1252,7521,EC,2025-07-01,21.47,24,23783,7,47,35,2842,163,14721,0.46,3.07
1252,7521,EC,2025-07-02,166.15,104,147187,6,22,19,1356,334,8510,7.55,27.69
1252,7521,EC,2025-07-03,230.98,144,198904,8,21,16,1710,368,8666,11.0,28.87
1252,7521,EC,2025-07-04,291.49,137,209554,8,31,30,2264,465,12634,9.4,36.44
1252,7521,EC,2025-07-05,259.46,168,189459,5,49,29,2564,453,15230,5.3,51.89
1252,7521,EC,2025-07-06,289.17,210,210619,10,29,17,1588,453,12199,9.97,28.92
1252,7521,EC,2025-07-07,277.9,145,193426,9,35,21,1641,394,10108,7.94,30.88
1252,7521,EC,2025-07-08,246.47,120,188055,14,35,30,2492,376,13015,7.04,17.6
1252,7521,EC,2025-07-09,266.64,130,203410,19,43,41,2569,389,14417,6.2,14.03
1252,7521,EC,2025-07-10,223.86,115,200941,3,29,20,1801,338,10570,7.72,74.62
1252,7521,EC,2025-07-11,265.63,142,191454,9,26,18,1623,369,9060,10.22,29.51
1252,7521,EC,2025-07-12,276.64,159,180650,7,39,15,2505,425,13770,7.09,39.52
1252,7521,EC,2025-07-13,296.86,169,203669,27,79,68,3758,471,19568,3.76,10.99
1252,7521,EC,2025-07-14,299.87,177,218559,7,25,19,1526,385,9308,11.99,42.84
1252,7521,EC,2025-07-15,210.24,107,187400,11,28,26,1850,339,10179,7.51,19.11
1252,7521,EC,2025-07-16,257.59,140,220049,3,23,16,1877,323,10664,11.2,85.86
1252,7521,EC,2025-07-17,351.92,166,217626,8,22,24,1822,379,10034,16.0,43.99
1252,7521,EC,2025-07-18,189.52,162,185885,7,23,13,1914,339,9506,8.24,27.07
1252,7521,EC,2025-07-19,233.32,113,148673,10,20,28,2045,333,11340,11.67,23.33
1252,7521,EC,2025-07-20,200.18,125,158198,3,19,14,1627,287,10302,10.54,66.73
1252,7521,EC,2025-07-21,193.46,176,164093,6,14,15,1366,336,8025,13.82,32.24
1252,7521,EC,2025-07-22,225.32,145,157295,5,25,15,1512,338,9101,9.01,45.06
1252,7521,EC,2025-07-23,227.51,137,181526,5,25,17,1463,352,8891,9.1,45.5
1252,7521,EC,2025-07-24,295.91,131,205927,7,35,20,2155,409,11547,8.45,42.27
1252,7521,EC,2025-07-25,195.5,164,157125,7,48,22,1867,438,11515,4.07,27.93
1252,7521,EC,2025-07-26,200.78,209,154962,10,24,22,1620,427,9896,8.37,20.08
1252,7521,EC,2025-07-27,258.31,189,220483,2,15,4,968,331,7580,17.22,129.16
1252,7521,EC,2025-07-28,247.58,163,174176,2,7,7,900,315,6562,35.37,123.79
1252,7521,EC,2025-07-29,180.55,200,119652,0,13,4,844,362,6145,13.89,inf
1252,7521,EC,2025-07-30,118.89,105,68255,2,4,4,509,193,4403,29.72,59.44
1252,7521,EC,2025-07-31,107.02,107,79665,0,3,2,422,257,3912,35.67,inf
1252,7521,EC,2025-08-01,119.63,143,123627,2,1,3,388,208,3343,119.63,59.82
1252,7521,EC,2025-08-02,275.09,148,226836,1,7,4,781,355,6422,39.3,275.09
1252,7521,EC,2025-08-03,269.93,143,203571,3,7,8,849,350,7083,38.56,89.98
1252,7521,EC,2025-08-04,221.26,166,186242,0,6,1,691,305,5445,36.88,inf
1252,7521,EC,2025-08-05,254.08,135,169309,2,3,3,588,426,5549,84.69,127.04
1252,7521,EC,2025-08-06,220.48,163,180288,1,7,4,706,408,5804,31.5,220.48
1252,7521,EC,2025-08-07,196.76,162,170171,1,6,3,740,346,5817,32.79,196.76
1252,7521,EC,2025-08-08,242.09,109,155605,0,7,2,656,271,5239,34.58,inf
1252,7521,EC,2025-08-09,58.76,38,42095,3,7,4,395,119,4004,8.39,19.59
1252,7521,EC,2025-08-10,65.24,44,74612,1,3,2,363,223,3636,21.75,65.24
1252,7521,EC,2025-08-11,42.47,148,53472,1,2,1,340,159,3427,21.24,42.47
1252,7521,EC,2025-08-12,94.11,166,85265,1,3,1,425,213,3854,31.37,94.11
1252,7521,EC,2025-08-13,39.99,176,58068,0,3,0,607,202,4209,13.33,inf
1252,7521,EC,2025-08-14,88.56,249,94001,0,3,6,793,286,5290,29.52,inf
1252,7521,EC,2025-08-15,68.48,271,78940,1,13,7,911,313,5236,5.27,68.48
1252,7521,EC,2025-08-16,74.54,217,83395,7,21,17,1194,375,7526,3.55,10.65
1252,7521,EC,2025-08-17,46.33,153,62950,2,15,6,1227,237,7341,3.09,23.16
1252,7521,EC,2025-08-18,110.68,291,73368,3,14,11,914,253,5730,7.91,36.89
1252,7521,EC,2025-08-19,65.19,204,61857,7,15,20,1020,252,6441,4.35,9.31
1252,7521,EC,2025-08-20,53.92,189,53355,3,18,7,878,226,6154,3.0,17.97
1252,7521,EC,2025-08-21,79.55,220,80697,2,20,10,1223,337,7029,3.98,39.78
1252,7521,EC,2025-08-22,136.43,160,74100,6,6,14,901,236,5313,22.74,22.74
1252,7521,EC,2025-08-23,74.26,144,72741,4,13,9,1071,201,6726,5.71,18.57
1252,7521,EC,2025-08-24,47.0,198,59351,3,20,9,961,230,6509,2.35,15.67
1252,7521,EC,2025-08-25,46.47,241,46330,2,8,10,836,234,5193,5.81,23.24
1252,7521,EC,2025-08-26,62.39,153,65476,5,10,8,778,324,4839,6.24,12.48
1252,7521,EC,2025-08-27,59.47,184,52679,1,9,10,815,234,4994,6.61,59.47
1252,7521,EC,2025-08-28,63.32,191,64402,6,18,15,1029,256,5447,3.52,10.55
1252,7521,EC,2025-08-29,61.82,204,62818,2,15,11,859,204,5172,4.12,30.91
1252,7521,EC,2025-08-30,57.01,231,68093,3,10,17,1209,270,7246,5.7,19.0
1252,7521,EC,2025-08-31,44.24,118,52324,0,15,7,1136,185,7164,2.95,inf
1252,7521,EC,2025-09-01,123.47,406,120970,4,11,5,785,454,5178,11.22,30.87
1252,7521,EC,2025-09-02,389.89,530,272471,3,18,9,1155,514,6787,21.66,129.96
1252,7521,EC,2025-09-03,312.48,362,245094,6,18,13,1322,472,7271,17.36,52.08
1252,7521,EC,2025-09-04,402.92,442,271178,20,61,60,3097,486,17419,6.61,20.15
1252,7521,EC,2025-09-05,234.4,206,194468,6,30,16,1751,430,11868,7.81,39.07
1252,7521,EC,2025-09-06,342.9,336,247732,6,26,10,1357,588,8462,13.19,57.15
1252,7521,EC,2025-09-07,344.35,481,254506,12,19,18,1557,657,9825,18.12,28.7
1252,7521,EC,2025-09-08,296.05,506,212640,16,41,29,1668,503,11601,7.22,18.5
1252,7521,EC,2025-09-09,374.86,488,224452,10,72,46,3391,704,21790,5.21,37.49
1252,7521,EC,2025-09-10,325.64,470,228425,7,30,23,1762,600,13760,10.85,46.52
1252,7521,EC,2025-09-11,318.4,420,184642,8,24,26,1694,550,10771,13.27,39.8
1252,7521,EC,2025-09-12,239.36,289,172295,4,22,19,1763,598,10453,10.88,59.84
1252,7521,EC,2025-09-13,330.41,493,210314,3,22,35,2130,545,13370,15.02,110.14
1252,7521,EC,2025-09-14,307.12,439,229638,9,53,33,2462,613,17700,5.79,34.12
1252,7521,EC,2025-09-15,340.53,365,221115,9,33,23,1536,482,10649,10.32,37.84
1252,7521,EC,2025-09-16,364.86,456,227637,15,58,39,2595,521,14370,6.29,24.32
1252,7521,EC,2025-09-17,263.78,330,190743,14,32,41,2618,416,14599,8.24,18.84
1252,7521,EC,2025-09-18,277.26,365,271082,19,57,39,3356,471,16425,4.86,14.59
1252,7521,EC,2025-09-19,281.22,374,209183,9,49,27,1830,500,11886,5.74,31.25
1252,7521,EC,2025-09-20,361.21,306,226240,12,45,37,2305,529,14075,8.03,30.1
1252,7521,EC,2025-09-21,354.81,388,188557,9,36,31,2460,545,14765,9.86,39.42
1252,7521,EC,2025-09-22,311.88,492,175643,11,33,28,1822,533,10839,9.45,28.35
1252,7521,EC,2025-09-23,333.99,392,228064,13,32,33,2794,452,12933,10.44,25.69
1252,7521,EC,2025-09-24,279.72,266,164849,14,48,35,2154,379,12693,5.83,19.98
1252,7521,EC,2025-09-25,293.32,365,230770,12,57,43,2981,469,15879,5.15,24.44
1252,7521,EC,2025-09-26,323.78,439,182755,11,37,27,1864,428,10685,8.75,29.43
1252,7521,EC,2025-09-27,407.52,474,240776,11,37,33,2365,577,14118,11.01,37.05
1252,7521,EC,2025-09-28,329.64,520,218043,14,52,35,1986,535,13279,6.34,23.55
1252,7521,EC,2025-09-29,414.46,516,260056,14,45,23,1522,523,9555,9.21,29.6
1252,7521,EC,2025-09-30,715.46,457,378263,14,51,38,2984,650,17360,14.03,51.1
1252,7521,EC,2025-10-01,159.12,268,108581,30,80,78,2941,335,15463,1.99,5.3
1252,7521,EC,2025-10-02,239.07,404,187819,11,44,32,1944,526,11663,5.43,21.73
1252,7521,EC,2025-10-03,292.35,455,218125,14,32,32,1404,680,8256,9.14,20.88
1252,7521,EC,2025-10-04,315.78,604,222506,16,42,29,2041,603,12457,7.52,19.74
1252,7521,EC,2025-10-05,314.2,460,245679,5,41,13,1851,659,12272,7.66,62.84
1252,7521,EC,2025-10-06,299.03,405,253369,3,26,9,1072,612,7499,11.5,99.68
1252,7521,EC,2025-10-07,276.69,366,218065,7,25,12,1354,600,7751,11.07,39.53
1252,7521,EC,2025-10-08,390.23,445,212500,4,20,15,1428,550,7991,19.51,97.56
1252,7521,EC,2025-10-09,157.89,364,143133,4,28,20,1754,544,10068,5.64,39.47
1252,7521,EC,2025-10-10,228.78,402,180819,9,38,23,1884,468,10799,6.02,25.42
1252,7521,EC,2025-10-11,238.49,341,161670,6,24,17,1600,512,11039,9.94,39.75
1252,7521,EC,2025-10-12,194.99,458,196112,4,26,10,1271,519,8850,7.5,48.75
1252,7521,EC,2025-10-13,289.4,538,238242,10,20,18,1403,599,9229,14.47,28.94
1252,7521,EC,2025-10-14,238.96,327,188312,8,38,29,1877,519,10575,6.29,29.87
1252,7522,EC,2025-05-01,103.47,301,87281,0,0,0,193,266,2454,inf,inf
1252,7522,EC,2025-05-02,239.28,682,195198,0,2,2,974,726,6747,119.64,inf
1252,7522,EC,2025-05-03,222.88,706,186216,4,11,14,1348,811,9261,20.26,55.72
1252,7522,EC,2025-05-04,280.27,510,204250,2,9,6,1671,708,11727,31.14,140.14
1252,7522,EC,2025-05-05,204.16,534,152289,2,17,12,1764,615,11008,12.01,102.08
1252,7522,EC,2025-05-06,202.77,377,194735,10,49,42,3451,521,18809,4.14,20.28
1252,7522,EC,2025-05-07,296.62,529,214810,19,56,52,3277,639,20669,5.3,15.61
1252,7522,EC,2025-05-08,314.28,566,252802,24,66,73,3522,574,20636,4.76,13.1
1252,7522,EC,2025-05-09,227.49,359,208030,16,39,34,2726,584,17255,5.83,14.22
1252,7522,EC,2025-05-10,242.5,329,184515,15,32,48,2519,376,14964,7.58,16.17
1252,7522,EC,2025-05-11,200.86,311,168958,9,32,37,2926,422,17949,6.28,22.32
1252,7522,EC,2025-05-12,252.03,486,209119,8,22,31,2220,540,13700,11.46,31.5
1252,7522,EC,2025-05-13,213.85,345,158379,6,25,36,3013,442,16067,8.55,35.64
1252,7522,EC,2025-05-14,217.09,342,189068,21,43,64,3863,544,21101,5.05,10.34
1252,7522,EC,2025-05-15,176.61,451,181797,23,64,85,4016,640,22867,2.76,7.68
1252,7522,EC,2025-05-16,234.48,406,182781,17,41,46,2792,467,17134,5.72,13.79
1252,7522,EC,2025-05-17,260.49,423,213203,8,53,45,3181,517,18189,4.91,32.56
1252,7522,EC,2025-05-18,304.42,895,243032,22,73,69,3369,827,23370,4.17,13.84
1252,7522,EC,2025-05-19,355.21,689,279421,17,27,39,2340,716,14922,13.16,20.89
1252,7522,EC,2025-05-20,237.45,366,157201,7,27,38,2441,415,14027,8.79,33.92
1252,7522,EC,2025-05-21,161.35,309,150362,15,33,39,3084,476,15691,4.89,10.76
1252,7522,EC,2025-05-22,163.32,420,145734,4,23,29,2814,575,14483,7.1,40.83
1252,7522,EC,2025-05-23,161.29,403,137029,9,23,35,2771,419,14795,7.01,17.92
1252,7522,EC,2025-05-24,172.69,514,129088,8,29,37,2395,466,15421,5.95,21.59
1252,7522,EC,2025-05-25,238.58,321,185809,7,23,27,2346,501,14764,10.37,34.08
1252,7522,EC,2025-05-26,153.1,388,141208,13,24,21,1801,532,11001,6.38,11.78
1252,7522,EC,2025-05-27,175.87,367,167253,16,27,48,2744,495,13600,6.51,10.99
1252,7522,EC,2025-05-28,117.0,231,111689,6,26,31,2440,488,14326,4.5,19.5
1252,7522,EC,2025-05-29,323.32,442,262104,11,29,32,2313,545,12771,11.15,29.39
1252,7522,EC,2025-05-30,541.42,595,356425,13,31,26,2421,532,12652,17.47,41.65
1252,7522,EC,2025-05-31,1106.31,925,615667,46,129,126,5157,1180,29191,8.58,24.05
1252,7522,EC,2025-06-01,500.54,352,234513,8,26,36,2570,478,15350,19.25,62.57
